name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2022-06-12,22.1,12,17.1,22.1,12,17.1,8.3,58,0,0,0,rain,0,0,25.9,15.1,276,1023.2,24.6,11.2,153.2,13.2,6,10,2022-06-12T04:43:23,2022-06-12T21:17:45,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-13,20.8,11.5,16.4,20.8,11.5,16.4,7,55.1,0,0,0,,0,0,15.4,8.1,298.1,1024.3,27.1,12.2,160,13.8,7,10,2022-06-13T04:43:09,2022-06-13T21:18:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-14,24.6,11.3,18.5,24.6,11.3,18.5,8.7,55.6,0,0,0,,0,0,15,8,183.9,1020.8,7,12.9,221.5,19.1,9,10,2022-06-14T04:42:59,2022-06-14T21:18:56,0.5,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03768099999,03772099999,03770099999"
"London,UK",2022-06-15,27.3,12.5,20.2,26.6,12.5,20.1,9.5,53.9,0,0,0,,0,0,16.8,9,229.7,1018.3,1.2,11.8,218.9,18.9,9,10,2022-06-15T04:42:51,2022-06-15T21:19:27,0.53,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03768099999,F6665,03772099999,03770099999"
"London,UK",2022-06-16,28.8,13.5,21.9,27.7,13.5,21.7,10.5,52.3,0,0,0,,0,0,19,11.6,234.3,1021.3,3.2,11.8,202.6,17.5,8,10,2022-06-16T04:42:47,2022-06-16T21:19:55,0.57,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03660099999,03781099999,03672099999,03768099999,03772099999,03770099999"
"London,UK",2022-06-17,31.6,16.8,24.8,30.7,16.8,24.5,12.1,46.5,0,0,0,,0,0,31.1,19.5,218.8,1019.5,9.7,12.1,195.2,16.7,8,10,2022-06-17T04:42:45,2022-06-17T21:20:20,0.6,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03660099999,03781099999,03672099999,03768099999,F6665,03772099999,03770099999"
"London,UK",2022-06-18,24.1,13.8,19.2,24.1,13.8,19.2,13.6,70,0.002,100,4.17,rain,0,0,28.9,13.4,15,1017.5,47.3,11.9,120.3,10.3,5,10,2022-06-18T04:42:47,2022-06-18T21:20:42,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-19,19.1,10.8,15,19.1,10.8,15,8.2,65.5,0.604,100,12.5,rain,0,0,22.4,13,34.5,1014.9,54.5,11.2,137.5,11.5,5,10,2022-06-19T04:42:52,2022-06-19T21:21:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-20,22.3,12.5,17,22.3,12.5,17,8.2,57.7,0.004,100,4.17,rain,0,0,21.9,12.2,43.6,1018.2,20.5,11.7,206.7,18,9,10,2022-06-20T04:43:00,2022-06-20T21:21:18,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,F6665,EGLC,03772099999,03770099999"
"London,UK",2022-06-21,25.1,11.1,18.5,25.1,11.1,18.5,7.8,54.5,0,0,0,,0,0,15.4,7.4,97.5,1014.7,0,11.8,201.4,17.4,8,10,2022-06-21T04:43:11,2022-06-21T21:21:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-06-22,26.5,13.1,20.2,26.5,13.1,20.2,10.7,57.5,0,0,0,,0,0,19.9,10.9,87.3,1013.4,0,12,208.9,18.1,9,10,2022-06-22T04:43:25,2022-06-22T21:21:41,0.77,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03660099999,03781099999,03672099999,03768099999,F6665,03772099999,03770099999"
"London,UK",2022-06-23,25,14.5,19.4,25,14.5,19.4,13,68,0.402,100,8.33,rain,0,0,19,11,67,1009.8,39.8,9.6,106.3,9.3,5,10,2022-06-23T04:43:41,2022-06-23T21:21:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-24,21.3,15,18,21.3,15,18,12.3,69.7,0.162,100,4.17,rain,0,0,29.3,14.9,211.4,1004.7,69.9,10.9,134.7,11.7,6,10,2022-06-24T04:44:01,2022-06-24T21:21:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-25,21.1,13.6,16.9,21.1,13.6,16.9,9.6,64.1,0.005,100,8.33,rain,0,0,29.5,17.6,197.8,1007.4,55.4,10.7,142,12.1,5,10,2022-06-25T04:44:24,2022-06-25T21:21:53,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,D4121,03772099999,03770099999"
"London,UK",2022-06-26,21.3,12.6,17.1,21.3,12.6,17.1,7.7,56.3,0,0,0,,0,0,34.4,17.7,207.2,1011.8,21.4,13.2,188.3,16.4,8,10,2022-06-26T04:44:49,2022-06-26T21:21:50,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-27,19.6,12.8,16.1,19.6,12.8,16.1,9.4,65.5,3.586,100,16.67,rain,0,0,30,17.9,230,1015.8,38.1,12.4,146.8,12.5,6,10,2022-06-27T04:45:18,2022-06-27T21:21:45,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-28,21.5,12.1,16.7,21.5,12.1,16.7,8.6,60.6,0,0,0,rain,0,0,30.2,16.4,200.2,1017.5,41.7,11.9,152.5,13.2,7,10,2022-06-28T04:45:49,2022-06-28T21:21:36,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-29,20.8,15.6,17.3,20.8,15.6,17.3,11,66.6,1.002,100,12.5,rain,0,0,26.4,15.6,189.7,1012,69.7,11.1,103.5,9,7,10,2022-06-29T04:46:23,2022-06-29T21:21:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-06-30,20.6,12.4,15.9,20.6,12.4,15.9,10.3,71.1,5.168,100,20.83,rain,0,0,19.7,13.6,225.2,1011.8,52.7,11.4,89.6,7.8,3,10,2022-06-30T04:46:59,2022-06-30T21:21:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-01,21.1,11.6,16,21.1,11.6,16,9.8,68.5,0.008,100,12.5,rain,0,0,28.4,16.1,234.2,1016.1,54.8,12.6,135.3,11.5,5,10,2022-07-01T04:47:39,2022-07-01T21:20:52,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03680099999,D5621,03781099999,03672099999,F6665,AR120,03772099999,03770099999"
"London,UK",2022-07-02,22.1,12.8,17.3,22.1,12.8,17.3,10.1,64.4,0.004,100,12.5,rain,0,0,28,16.4,220,1018.2,53.3,12,164.3,14,7,10,2022-07-02T04:48:20,2022-07-02T21:20:31,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-03,22.1,12.1,17.6,22.1,12.1,17.6,9.8,62.2,0,0,0,rain,0,0,19,11.7,270.8,1019.1,44.1,13.3,144,12.6,6,10,2022-07-03T04:49:05,2022-07-03T21:20:07,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-04,22.6,12.3,18,22.6,12.3,18,8.6,55.3,0,0,0,,0,0,24.2,12.3,282.2,1021.1,47.9,13.1,213.6,18.4,9,10,2022-07-04T04:49:52,2022-07-04T21:19:40,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-05,22.1,11.8,18,22.1,11.8,18,8.8,55.8,0,0,0,,0,0,22.1,10.4,308.4,1024.7,36.8,13.3,174.8,15.3,9,10,2022-07-05T04:50:41,2022-07-05T21:19:10,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-06,23.6,14.3,19.4,23.6,14.3,19.4,10.8,58,0,0,0,,0,0,23,13.5,295.4,1026.5,62.2,13.1,125,10.8,4,10,2022-07-06T04:51:33,2022-07-06T21:18:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-07,24.1,17.1,19.6,24.1,17.1,19.6,11.2,59.5,0,0,0,,0,0,19.9,12.5,338.1,1028.1,56.4,13.6,195.6,16.8,7,10,2022-07-07T04:52:27,2022-07-07T21:18:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-08,28.8,15.3,22.2,27.9,15.3,22.1,11.5,53.7,0,0,0,,0,0,15.4,8.1,316,1031.4,5.7,12,249.3,21.7,7,10,2022-07-08T04:53:23,2022-07-08T21:17:21,0.32,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03660099999,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-09,26.6,17.1,21.5,26.6,17.1,21.5,11.3,54.4,0,0,0,,0,0,22.1,9.3,5.3,1030,22.4,13.4,244.4,21.1,8,10,2022-07-09T04:54:21,2022-07-09T21:16:39,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,03781099999,03672099999,D4121,F6665,03772099999,03770099999"
"London,UK",2022-07-10,29.1,15.1,22.3,28,15.1,22.1,11.4,53.1,0,0,0,,0,0,19.9,8.7,246.1,1026.7,3.9,13.6,264.1,22.9,8,10,2022-07-10T04:55:22,2022-07-10T21:15:55,0.39,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-11,30.8,16.6,24.2,29.5,16.6,23.8,11.1,45.8,0,0,0,,0,0,22.1,10.8,211.8,1023,7.2,13.2,219.4,18.8,7,10,2022-07-11T04:56:24,2022-07-11T21:15:07,0.42,Clear,Clear conditions throughout the day.,clear-day,"03680099999,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-12,30.6,19.5,25.3,29.9,19.5,25.1,13.4,48.5,0,0,0,,0,0,22.6,12.3,220.3,1021.9,26.8,13.4,133.4,11.5,5,10,2022-07-12T04:57:29,2022-07-12T21:14:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,D4121,03772099999,03770099999"
"London,UK",2022-07-13,28.1,19.9,24.4,27.5,19.9,24.3,12.7,48.9,0,0,0,,0,0,18.1,7.9,323.1,1021.2,41.3,10.1,150.3,12.7,7,10,2022-07-13T04:58:35,2022-07-13T21:13:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-14,25.3,16.3,20.5,25.3,16.3,20.5,9.9,53.7,0,0,0,,0,0,22.4,12,355,1022.4,21.9,10,192.4,16.7,8,10,2022-07-14T04:59:43,2022-07-14T21:12:27,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,AR120,03772099999,03770099999"
"London,UK",2022-07-15,25.5,14.6,20.6,25.5,14.6,20.6,8.3,46.5,0,0,0,,0,0,20.8,11.7,296.7,1023.8,9.8,12.9,206.3,17.8,9,10,2022-07-15T05:00:53,2022-07-15T21:11:28,0.56,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03684099999,03772099999,03770099999"
"London,UK",2022-07-16,27.8,15.3,21.8,27.1,15.3,21.7,10.9,51.8,0,0,0,,0,0,18.3,10.3,225.5,1024.6,0.9,13.2,202.8,17.5,8,10,2022-07-16T05:02:05,2022-07-16T21:10:27,0.59,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-17,30,16.1,23.6,28.7,16.1,23.2,9.1,42.2,0,0,0,,0,0,20.1,10.7,169,1024.8,9.3,13,195.1,17,8,10,2022-07-17T05:03:18,2022-07-17T21:09:23,0.62,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-18,36.6,18,27.7,34.6,18,26.8,9.9,37,0,0,0,,0,0,19.7,10.7,189.8,1019.3,15.5,12.7,188.3,16.1,8,10,2022-07-18T05:04:33,2022-07-18T21:08:16,0.66,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-19,39.8,21.7,30.3,37.9,21.7,29.4,11.6,36,0.201,100,4.17,rain,0,0,31.1,16.3,180.1,1011.9,11.6,11.5,187.5,16.4,8,10,2022-07-19T05:05:49,2022-07-19T21:07:07,0.69,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03680099999,D5621,03660099999,03781099999,03672099999,D4121,03772099999,03770099999"
"London,UK",2022-07-20,26.6,19.1,22.7,26.6,19.1,22.7,15.4,64.9,0.005,100,8.33,rain,0,0,23.9,14.2,244.5,1015.3,75.1,9.3,164.7,14.3,6,10,2022-07-20T05:07:06,2022-07-20T21:05:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-21,23.6,17.3,20.5,23.6,17.3,20.5,13.6,65.4,0.016,100,4.17,rain,0,0,17,10,18.3,1021.1,82.1,10.4,75.5,6.4,3,10,2022-07-21T05:08:25,2022-07-21T21:04:41,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-22,22.3,17.6,19.5,22.3,17.6,19.5,12.6,64.8,0.002,100,4.17,rain,0,0,20.6,10.9,102.4,1020.1,75.4,12.2,121.4,10.4,6,10,2022-07-22T05:09:46,2022-07-22T21:03:25,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-23,27.3,16.1,21,26.8,16.1,20.9,12.4,60.7,0,0,0,,0,0,26.8,15.3,219.1,1018.5,46.3,12.1,191.3,16.4,8,10,2022-07-23T05:11:07,2022-07-23T21:02:06,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-24,28.1,17.8,22.5,27.6,17.8,22.4,13.1,58.1,0,0,0,,0,0,38,19.4,217.5,1013.9,47.1,13,188.6,16.3,8,10,2022-07-24T05:12:30,2022-07-24T21:00:45,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-25,23.8,18.3,20.6,23.8,18.3,20.6,13,62.3,0,0,0,rain,0,0,28.4,16.1,255.5,1010.4,76.4,12.8,101.8,8.8,3,10,2022-07-25T05:13:53,2022-07-25T20:59:22,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-26,22.3,15.8,18.2,22.3,15.8,18.2,10.9,63.1,0,0,0,rain,0,0,18.6,8.6,348.1,1018.9,78.6,13.1,100.2,8.6,4,10,2022-07-26T05:15:18,2022-07-26T20:57:57,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-27,21.1,15.6,18.3,21.1,15.6,18.3,10.9,62.4,0,0,0,rain,0,0,18.3,9,119.7,1020.1,61.1,13.1,140.1,12.2,6,10,2022-07-27T05:16:44,2022-07-27T20:56:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-28,22.6,16.5,19.4,22.6,16.5,19.4,10.3,56.9,0,0,0,,0,0,22.1,11.1,102.6,1017.3,43,13.1,155.7,13.4,7,10,2022-07-28T05:18:10,2022-07-28T20:55:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-07-29,26.3,15.1,21,26.3,15.1,21,10.6,54.1,0,0,0,,0,0,15.9,8.4,86.4,1018.3,25.5,11.7,176.7,15,8,10,2022-07-29T05:19:38,2022-07-29T20:53:29,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-30,26.6,16.6,21.8,26.6,16.6,21.8,12.8,57.3,0,0,0,,0,0,22.1,13.2,240.7,1018.1,50.8,12.1,125.5,10.7,4,10,2022-07-30T05:21:06,2022-07-30T20:51:55,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-07-31,26.1,19.8,22.5,26.1,19.8,22.5,16,67.1,0,0,0,rain,0,0,29.1,16.5,256.7,1016.1,80.1,12.7,83.8,7.3,4,10,2022-07-31T05:22:35,2022-07-31T20:50:20,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-01,27,17.8,21.9,27,17.8,21.9,14.4,63.2,0,0,0,rain,0,0,19.9,11,180.6,1018,53.5,12.4,117,9.9,5,10,2022-08-01T05:24:04,2022-08-01T20:48:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03768399999,03660099999,03781099999,03672099999,03768099999,EGLC,03772099999,03770099999"
"London,UK",2022-08-02,25.6,19.1,22.3,25.6,19.1,22.3,16.1,68.2,0,0,0,,0,0,29.1,14.3,221.6,1015.1,66.2,12,99.2,8.6,3,10,2022-08-02T05:25:35,2022-08-02T20:47:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-03,27.3,18.5,22.2,28,18.5,22.2,16.8,72.7,0,0,0,rain,0,0,27.1,14.5,229.6,1013.3,67.2,10.8,116,10.1,7,10,2022-08-03T05:27:06,2022-08-03T20:45:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-04,24,17.6,21,24,17.6,21,10.3,51.7,0,0,0,,0,0,18.1,9.7,312.6,1014.9,56.3,12.8,149.1,12.9,6,10,2022-08-04T05:28:37,2022-08-04T20:43:40,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-05,23.3,14.8,19.1,23.3,14.8,19.1,5.3,41.3,0,0,0,,0,0,24.2,11.6,337.2,1021.9,31.9,13.4,170.4,14.6,9,10,2022-08-05T05:30:09,2022-08-05T20:41:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-06,24.8,12.5,19,24.8,12.5,19,5.6,44.1,0,0,0,,0,0,15.2,7,356.8,1028.1,0,12.2,184.8,15.9,8,10,2022-08-06T05:31:41,2022-08-06T20:40:10,0.3,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03660099999,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2022-08-07,27.1,12.6,20.7,26.6,12.6,20.6,8.1,47.4,0,0,0,,0,0,13.9,7.7,341.8,1025.8,0.2,13.2,154.5,13.2,8,10,2022-08-07T05:33:14,2022-08-07T20:38:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-08,28.1,17,22.2,27.6,17,22.1,11.6,52.4,0,0,0,,0,0,23.5,11.6,68.3,1026.3,3.6,12.9,152.1,13,7,10,2022-08-08T05:34:47,2022-08-08T20:36:34,0.37,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-09,28.1,16.6,21.7,27.4,16.6,21.6,13.1,61.3,0,0,0,,0,0,22.1,11.4,76.6,1028.4,5.4,10.8,151,12.9,8,10,2022-08-09T05:36:21,2022-08-09T20:34:43,0.41,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-10,29.6,16.6,22.8,29.3,16.6,22.6,13.4,58.5,0,0,0,,0,0,20.8,13.4,81.4,1025.6,4.6,8.8,160.3,13.9,8,10,2022-08-10T05:37:55,2022-08-10T20:32:52,0.44,Clear,Clear conditions throughout the day.,clear-day,"EGWU,EGLL,03768399999,03781099999,03672099999,03768099999,03658099999,03772099999,03680099999,D5621,03761099999,EGLC,03770099999"
"London,UK",2022-08-11,32.6,16.6,24.6,31.4,16.6,24.1,12.5,51.3,0,0,0,,0,0,20.6,11.7,77.9,1021.5,2.4,10.2,145.3,12.4,7,10,2022-08-11T05:39:29,2022-08-11T20:30:58,0.48,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-12,32.8,18.8,25.6,31.1,18.8,25.1,11.7,45,0,0,0,,0,0,23.3,12.1,76.4,1018.1,0,11.6,153,13,8,10,2022-08-12T05:41:03,2022-08-12T20:29:04,0.5,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-13,34,19.6,26,32.3,19.6,25.5,11.9,45.3,0,0,0,,0,0,18.3,10,93.4,1013.9,0,9,147.5,12.7,8,10,2022-08-13T05:42:38,2022-08-13T20:27:08,0.55,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03660099999,03781099999,03672099999,03684099999,F6665,03772099999,03770099999"
"London,UK",2022-08-14,33,19.3,26,31,19.3,25.4,11.2,43.1,0,0,0,,0,0,18.3,9.3,98.6,1006.9,4.1,11.1,162.3,13.9,7,10,2022-08-14T05:44:12,2022-08-14T20:25:11,0.58,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-15,29.1,19.1,23.7,28.3,19.1,23.6,12.5,51,0.397,100,4.17,rain,0,0,19.2,11.8,246.4,1002.9,28.3,11.5,128.1,11.1,7,10,2022-08-15T05:45:47,2022-08-15T20:23:12,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,F4685,03772099999,03770099999"
"London,UK",2022-08-16,22.1,18.1,20.2,22.1,18.1,20.2,16,76.9,3.41,100,12.5,rain,0,0,14.8,8.5,192.2,1007.2,59.8,8.6,68.9,6,3,10,2022-08-16T05:47:22,2022-08-16T20:21:13,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03660099999,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-17,25.3,17.8,19.6,25.3,17.8,19.6,16.7,84.5,23.936,100,20.83,rain,0,0,15,11.5,28.8,1011.5,67.1,5.1,80.5,6.9,5,10,2022-08-17T05:48:58,2022-08-17T20:19:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,D4121,F4685,03772099999,03770099999"
"London,UK",2022-08-18,26.5,18.1,21.6,26.5,18.1,21.6,15.6,70.5,0,0,0,,0,0,19.7,12.3,241.9,1013.9,68.3,9.2,96.7,8.3,7,10,2022-08-18T05:50:33,2022-08-18T20:17:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,F4685,03772099999,03770099999"
"London,UK",2022-08-19,24.8,18.1,21.1,24.8,18.1,21.1,12.7,62,0.002,100,4.17,rain,0,0,21.9,14.1,268.9,1014.3,55.9,10.7,107.3,9.1,6,10,2022-08-19T05:52:08,2022-08-19T20:15:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-20,24.8,13.8,19.1,24.8,13.8,19.1,11.4,62.6,0,0,0,,0,0,24.2,14.9,235.2,1017.1,25.4,12.5,133.9,11.6,10,10,2022-08-20T05:53:44,2022-08-20T20:13:04,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-21,24.3,15,19.2,24.3,15,19.2,12,65.4,0,0,0,,0,0,16.1,9.6,225,1015.7,32.6,10.3,101.3,8.6,5,10,2022-08-21T05:55:19,2022-08-21T20:10:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-22,22.5,14.1,18.8,22.5,14.1,18.8,13.6,72.3,0,0,0,rain,0,0,16.1,10.2,197.6,1013.8,56.1,11,110.9,9.7,5,10,2022-08-22T05:56:55,2022-08-22T20:08:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2022-08-23,25.5,18.1,21.3,25.5,18.1,21.3,17.5,79.8,0.416,100,20.83,rain,0,0,19.7,12.7,211.1,1013.8,85.4,9.5,104.9,9.1,4,10,2022-08-23T05:58:31,2022-08-23T20:06:46,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
